id,genre,track_name,artist_name,valence,energy
2rqax9zpjyZGZ90vnzg5XE,piano,La nascita delle cose segrete,Ludovico Einaudi,0.237,0.0101
4aLcGMxwFtcZRpl7NDtNW2,piano,Time To Say Goodbye,Andrea Bocelli,0.349,0.435
62YCMa3uByuoz1NCm6gm82,piano,Praise to the Man,Paul Cardall,0.167,0.243
3SYpNSW2sXVghgwW1Ffm6I,piano,Willow,Helen Jane Long,0.098,0.0704
5aSZVGh8YjpUqIwmntQz1W,piano,First Run,Jon Schmidt,0.324,0.243
49MHCPzvMLXhRjDantBMVH,piano,Just the Way You Are,Billy Joel,0.513,0.453
6NvCcaPayl6qeJdoT2Rob2,piano,Autumn Leaves,Richard Clayderman,0.0857,0.233
3Cf47MOQsa3ijid90gr5Io,piano,Tomorrow's Song,Ólafur Arnalds,0.152,0.0428
7BfVXv3foZvr9SYFig1bPY,piano,The Aviators (Extended Version),Helen Jane Long,0.0754,0.066
3XVBdLihbNbxUwZosxcGuJ,piano,If I Ain't Got You,Alicia Keys,0.166,0.444
4IZHLUWbQntpn4uDW6J1Qy,piano,Song for Rome,Brian Crain,0.191,0.244
0qft83f6s8WD2j5bpe7ywg,piano,"Lyric Pieces, Book 4, Op. 47: Valse Impromptu",Edvard Grieg,0.0968,0.128
5SvGrKHA2n3OgH8L8Z14sN,piano,Fragile,2CELLOS,0.329,0.129
4IaQUqyZKUgQZn4Z9R2VzN,piano,Poemusic,Yiruma,0.0852,0.117
2VqFJTxTJRI1oA629T1EqA,piano,"Albumblatt No. 1 in E Major, S164/R64, No. 1",Franz Liszt,0.189,0.0227
3DzMT13HJV7EsbVbNZZJZQ,piano,Theme From Schindler's List,John Williams,0.0769,0.134
0XdS48jbGDtkGzhu07i6cf,piano,Elementals,Greg Maroney,0.0717,0.302
6SQ93FTLmsLNrzTEIn7H1G,piano,Picture This,Jim Brickman,0.676,0.248
51uFIYvJrI6MA5gkprDWDC,piano,Clair De Lune,Various Artists,0.0573,0.0133
4hxlBScGRBIwP7FYjVzBBN,piano,Fjögur píanó,Sigur Rós,0.0396,0.141
3utN9dmptRlSpgKzAV3wQE,piano,Opus 17,Dustin O'Halloran,0.206,0.17
36kaDPdWiXQvxaBEfUCrEi,piano,Fairy Tale,Yiruma,0.16,0.183
0seEMJQiflBMMkxIhDoslm,piano,What a Wonderful World,Richard Clayderman,0.145,0.296
1hVQx6bg4uKPljAUkNjpY2,piano,Your Song,Ellie Goulding,0.434,0.182
7MX91vwMohNFjRSEUXRtj2,piano,Pearls of Joy,Kevin Kern,0.215,0.0925
5sU78N5fpGVuEmKy7usZMO,piano,Father and Mother,Yann Tiersen,0.259,0.213
0CvurfkYd3WxmfFXLQi7PM,piano,Watermark - 2009 Remaster,Enya,0.039,0.133
2D34KRsq7Ljb9pFeH799nR,piano,Do,Nils Frahm,0.179,0.0122
2r2XzhBMB4liDL9YW80Fqs,piano,And So It Goes,Billy Joel,0.355,0.084
4Q4AHNB0j3cZHhgf5LmJSA,piano,Dietro Casa,Ludovico Einaudi,0.0283,0.125
5WnJJjL7wmFe0wQjQKFP8L,piano,Nightfall,David Lanz,0.214,0.0653
2mQBoYvYEuZDEq3ggZeZBK,piano,Ballade pour Adeline,Richard Clayderman,0.262,0.523
5n4I6m5dOb15P2dPZzDz3u,piano,"An Ending, A Beginning",Bonobo,0.261,0.142
24em70edeXoUN9ZHgIiHfH,piano,All Creatures of Our God and King,Paul Cardall,0.0749,0.076
1zxRVxqYS312yXseGxthDi,piano,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236
508AvcfQL1jBYNdSrA1GVn,piano,La valse d'Amélie - Version originale,Yann Tiersen,0.855,0.564
0mUyMawtxj1CJ76kn9gIZK,piano,Bad Day,Daniel Powter,0.52,0.785
4e4ZbDH0sD93rMFsc7GEOL,piano,Painting The Sun,David Lanz,0.0777,0.143
0rKlBWz6WCmE0nGV4vXExp,piano,We Float,Dustin O'Halloran,0.0777,0.0592
75KEGcjn0DxuM7xGAlu1Lt,piano,Beethoven Ode to Joy,Exam Study Classical Music Orchestra,0.382,0.239
5QIi1Vv5Wyb7Nw1Dz01xS9,piano,May Be,Yiruma,0.103,0.159
0KOcp0WL3WLZ5mvOWLN2L1,piano,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Various Artists,0.104,0.0254
1brH9m4Q2LHTuwxaKoMTn5,piano,Plus Que Ma Prope Vie,Various Artists,0.036,0.136
4O0Yww5OIWyfBvWn6xN3CM,piano,Divenire,Ludovico Einaudi,0.084,0.21
6wofHnLw5o6RC3TsUJ38Oi,piano,"Lyric Pieces, Book 4, Op. 47: Melodi (Melody)",Edvard Grieg,0.0347,0.0258
05Qz6bkzgkJ9bchGYMkbQa,piano,Greensleeves,Classical Study Music,0.259,0.0877
4gLlDrQV45gZFdIsromT3f,piano,The Lights Follower - Original,Yiruma,0.244,0.377
33KegIj1qOWG1T1TDq2xNe,piano,Ballade Pour Adeline,Richard Clayderman,0.245,0.489
4V7oCnRaoBOL1XWkb4DMDf,piano,Prelude In C Sharp Minor Op.3/2,Various Artists,0.0437,0.0374
0iAfh5FLixOF3E5JSyk884,piano,Don't Ask Me Why,Billy Joel,0.878,0.731
65LJryNz0SQWjjeOP0MJPl,piano,La Longue Route,Yann Tiersen,0.639,0.123
7zavn1fpQhbg6pHAPLyfeY,piano,The Planets,Ludovico Einaudi,0.0399,0.00604
4Z2xCQI6meUPyK8dcHQVDh,piano,Welcome to the Jungle,2CELLOS,0.45,0.827
7jSCuTXaggKF74A3iU69U1,piano,Leaves On The Seine,David Lanz,0.107,0.187
1HhmagrpSrYO7E7U7rZoHM,piano,"Lyric Pieces, Book 3, Op. 43: Smagfugl (Little Bird)",Edvard Grieg,0.336,0.0562
28VwmnD29YNEMh6OwI2uLH,piano,May Be - Original,Yiruma,0.12,0.121
3W3KtDwAIg3mAruSpnfG3Q,pop,Fancy,Iggy Azalea,0.377,0.716
6AvfZXpbb6r35DfF7gHPRq,pop,Wait,Maroon 5,0.452,0.603
4kWO6O1BUXcZmaxitpVUwp,pop,Jackie Chan,Tiësto,0.687,0.834
1Sl3njkhhz8nrSPZroDQ82,pop,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,0.499,0.819
3JTtZUOiZljuWbNiasfHB6,pop,Hopeless,Khalid,0.569,0.702
0B2RttXEiyXsMeQ7mMP3EI,pop,Cruel (feat. ZAYN),Snakehips,0.318,0.879
0B1QTVABE86QcHjXdPfeej,pop,You Gotta Not,Little Mix,0.438,0.803
2fQxE0jVrjNMT9oJAXtSJR,pop,Domino,Jessie J,0.781,0.557
2bJvI42r8EF3wxjOuDav4r,pop,Time of Our Lives,Pitbull,0.724,0.802
1trZGMI2CGyVT44STkpCoN,pop,Let Me Explain,Bryson Tiller,0.525,0.504
5uu28fUesZMl89lf9CLrgN,pop,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,0.296,0.833
0lMbuWUpfTWhEmOKxppEau,pop,Rollin (feat. Future & Khalid),Calvin Harris,0.657,0.76
6vsV4D8BM6PioRr1UOx0n2,pop,you should see me in a crown,Billie Eilish,0.278,0.552
5WvAo7DNuPRmk4APhdPzi8,pop,No Brainer,DJ Khaled,0.639,0.76
7MXVkk9YMctZqd1Srtv4MB,pop,Starboy,The Weeknd,0.486,0.587
39hnH8WdPmNT3Q3yzwC9Rg,pop,Why You Always Hatin?,YG,0.38,0.336
6vSwxzO2Qf4BinHSXRwZJe,pop,Tenerife Sea,Ed Sheeran,0.359,0.346
2eAAEa8pxKF7My0EO4rFgR,pop,Blow Your Mind (Mwah),Dua Lipa,0.491,0.796
4c2W3VKsOFoIg2SFaO6DY5,pop,Your Song,Rita Ora,0.962,0.624
30lAGXMytmKjGVZk9BBC3m,pop,Body Party,Ciara,0.12,0.576
7dOeiXeTSfA1ixaYmQcWu7,pop,Rich Love (with Seeb),OneRepublic,0.472,0.872
6t2ubAB4iSYOuIpRAOGd4t,pop,Cake - Challenge Version,Various Artists,0.687,0.854
1vVNlXi8gf8tZ7OhnEs4VE,pop,A Lie,French Montana,0.524,0.792
29gsi1zZrZxdStACmTQB0Z,pop,Studio,ScHoolboy Q,0.58,0.589
08zJpaUQVi9FrKv2e32Bah,pop,Planez,Jeremih,0.416,0.556
7oGZAicScQt96OAW4AruYy,pop,Want to Want Me,Jason Derulo,0.656,0.68
0NTMtAO2BV4tnGvw9EgBVq,pop,Bitch Better Have My Money,Rihanna,0.395,0.728
6xtcFXSo8H9BZN637BMVKS,pop,Let You Love Me,Rita Ora,0.456,0.854
2QD4C6RRHgRNRAyrfnoeAo,pop,Play Hard (feat. Ne-Yo & Akon),David Guetta,0.802,0.921
5yuShbu70mtHXY0yLzCQLQ,pop,Go Flex,Post Malone,0.127,0.498
6b8Be6ljOzmkOmFslEb23P,pop,24K Magic,Bruno Mars,0.632,0.803
1gZNqH0rDxD1mXLeul1Qq7,pop,Time for That,Kevin Gates,0.304,0.617
3avYqdwHKEq8beXbeWCKqJ,pop,Last Friday Night (T.G.I.F.),Katy Perry,0.72,0.812
0nUGa8WQpQqg2vzJUprEo5,pop,Make Me... (feat. G-Eazy),Britney Spears,0.592,0.7
0AS63m1wHv9n4VVRizK6Hc,pop,Mercy,Shawn Mendes,0.356,0.662
7yyRTcZmCiyzzJlNzGC9Ol,pop,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.708,0.525
732Sqj2piYPhdMPENP4axz,pop,Easy Love,Lauv,0.229,0.481
43ZyHQITOjhciSUUNPVRHc,pop,Gucci Gang,Lil Pump,0.699,0.523
0ljEFYEFuqspdPCWn75FPP,pop,Sugar,Maroon 5,0.885,0.783
08bNPGLD8AhKpnnERrAc6G,pop,FRIENDS,Marshmello,0.534,0.88
0USZx50eApN045zIIyjePN,pop,All The Time,Jeremih,0.0338,0.44
3BtuIIrQlkujKPuWF2B85z,pop,Too Good,Drake,0.397,0.653
58zsLZPvfflaiIbNWoA22O,pop,Human,Rag'n'Bone Man,0.554,0.707
02gj0J38nzyO9lNi9mzi3A,pop,Power (feat. Stormzy),Little Mix,0.468,0.865
2Zj4FUsMtu9PMuJsHbGbdv,pop,Applause,Lady Gaga,0.738,0.78
3qN5qMTKyEEmiTZD38BNTT,pop,I'm Upset,Drake,0.492,0.586
0Fv5N0cHBsl4bzCbollCAS,pop,Moves,Big Sean,0.38,0.522
5wUUWVRvrciJqFitZF8R0P,pop,Recognize (feat. Drake),PARTYNEXTDOOR,0.165,0.541
1rfofaqEpACxVEHIZBJe6W,pop,Havana (feat. Young Thug),Camila Cabello,0.394,0.523
5GNjiM8jZCgbqjHklAcT9e,pop,All I Am,Jess Glynne,0.498,0.682
376KnY4TrgBITxjlnbnmIy,pop,Cut It (feat. Young Dolph),O.T. Genasis,0.231,0.673
6vSforRhuzsA0D0SO9fG1S,pop,One Call Away,Charlie Puth,0.47,0.613
2c8sgbZoEanC3QyFNZxUcA,pop,Flexicution,Logic,0.68,0.713
3cNjgVBKTJ1SvKhunrCdVy,pop,Please Don't Go,Joel Adams,0.235,0.768
7dZ1Odmx9jWIweQSatnRqo,pop,Million Reasons,Lady Gaga,0.154,0.423
5R4HqXCZ6uTjxxnGdLt2S6,pop,Stay Together,Noah Cyrus,0.339,0.589
1N7YeVU0ZwAFbOhwM61ef6,pop,Head Above Water,Avril Lavigne,0.268,0.694
3iQlKJaVwZLU1B33b8L8zb,pop,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,0.483,0.814
7Ezwtgfw7khBrpvaNPtMoT,pop,All The Way Up,Fat Joe,0.409,0.807
6TIU9Ehmi6dMzZK73Ym4yj,pop,Save Myself,Ed Sheeran,0.481,0.29
5huOzlgCK7PsMSG4TFBvKY,pop,Two High,Moon Taxi,0.523,0.735
3swc6WTsr7rl9DqQKQA55C,pop,Psycho (feat. Ty Dolla $ign),Post Malone,0.459,0.56
32lmL4vQAAotg6MrJnhlQZ,pop,Work,Rihanna,0.558,0.534
08WPvDEsHvTFuB9w8tC2OS,pop,Now and Later,Sage The Gemini,0.858,0.57
1Q3bb5UXqAWr7Tjuno2xcq,pop,Never Be Alone / Hey There Delilah - Live Medley,Shawn Mendes,0.126,0.393
5ubwXXOsH9bUhZsQ0Cybha,pop,Level Up,Ciara,0.584,0.825
6RD9GItAGZ3gbUbx14okHF,pop,One I Want (feat. PARTYNEXTDOOR),Majid Jordan,0.35,0.223
0A2J5TumCpT4aJVvQHNEQW,pop,One,Ed Sheeran,0.306,0.321
3gbBpTdY8lnQwqxNCcf795,pop,Pompeii,Bastille,0.571,0.715
47OVNnZJzIkrsEiZ4n187p,pop,Mama,Jonas Blue,0.543,0.792
1rFMYAZxBoAKSzXI54brMu,pop,You Don't Know Me,Jax Jones,0.693,0.658
0zO8ctW0UiuOefR87OeJOZ,pop,Collard Greens,ScHoolboy Q,0.65,0.575
1ung2kajpw24AaHjBtPY3j,pop,Perplexing Pegasus - From SR3MM,Rae Sremmurd,0.302,0.448
1f5cbQtDrykjarZVrShaDI,pop,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,0.814,0.81
5u6vkDnOyaf8LsteDAj2ub,pop,Ghostface Killers (feat. Travis Scott),21 Savage,0.242,0.435
2YlZnw2ikdb837oKMKjBkW,pop,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,0.417,0.53
7iNIg7XDEaYECfWD5dJ9Va,pop,Friends (with BloodPop®),Justin Bieber,0.631,0.735
2C9V4LiXnV59sBZ3bmGj2B,pop,Miss You,James Hersey,0.609,0.605
4XPWKmy05Rcff6TLHNoNF8,pop,Ghost,Ella Henderson,0.468,0.84
3a1lNhkSLSkpJE4MSHpDu9,pop,Congratulations,Post Malone,0.492,0.804
1CnPYaKxTVb4LWOtiGOm0m,pop,All Time Low,Jon Bellion,0.505,0.567
4Q3N4Ct4zCuIHuZ65E3BD4,pop,Tunnel Vision,Kodak Black,0.231,0.489
3O8NlPh2LByMU9lSRSHedm,pop,Controlla,Drake,0.349,0.468
5NmL2zxnlt9GiTB2TQbvFM,pop-film,8 Mile,Various Artists,0.489,0.94
5D6W6RlRUdPYPSmkFVZ7xq,pop-film,I Walk the Line,Johnny Cash,0.703,0.361
1hQUlLnl0BtRlMHlKKSZWo,pop-film,Jungle Boogie,Kool & The Gang,0.606,0.936
6zbHSDJjgrNdfIxPyGfPBt,pop-film,Wake Up,Rage Against The Machine,0.573,0.823
6BkX6DnUG80xPlBfb2zmrZ,pop-film,Let's Go Crazy,Prince,0.376,0.93
7KDAW88XnN1dmO6Nr54YeS,pop-film,Mary Jane,Rick James,0.894,0.837
15MJ5NThPjj6xhPcts8MiY,pop-film,"Take My Breath Away - Love Theme from ""Top Gun""",Various Artists,0.547,0.719
2qSh6XPZeV5XgCsKEFnajj,pop-film,Misirlou - Single Version,Various Artists,0.591,0.854
5titCb5GJK8kMLa0Le9BFC,pop-film,Oh Yeah (Made Famous by Yello) (as heard in Ferris Bueller's Day Off),Ferris Bueller,0.587,0.775
3dAy4jvPtlFQvJmuJMYBdU,pop-film,Magic Carpet Ride,Various Artists,0.531,0.887
38bHLl4pznhxzRJLuw1OA7,pop-film,Barracuda,Various Artists,0.678,0.73
2u02gyZqCqOvemiSk8DNyk,pop-film,Magnet and Steel,Various Artists,0.711,0.419
24NwBd5vZ2CK8VOQVnqdxr,pop-film,Sweet Emotion,Aerosmith,0.491,0.76
1pViOt8zA2rl2NfHeDGnyD,pop-film,You're The One That I Want,Various Artists,0.822,0.612
0bSr5pybJSlgG5OZH441gF,pop-film,Simply Irresistible,Robert Palmer,0.716,0.841
0t7ttzoe3dV0mah4lBI2kx,pop-film,Gimme Shelter,The Rolling Stones,0.492,0.632
2XqTTDg835sjCyyFEvhYyr,pop-film,Stand By Me,Ben E. King,0.658,0.156
5963wXjdwzXdMAzGppww8I,pop-film,You Never Can Tell - 1964 Single Version / Mono,Various Artists,0.886,0.704
5A3XwVCzBoeg6Tru5VXVLX,pop-film,Greased Lightnin',Various Artists,0.937,0.836
0FXsG6FLVIgOZfoymG91HD,pop-film,Born Slippy (Nuxx),Underworld,0.331,0.954
4a6g0TflsP1mMeRT3zeutu,pop-film,In Your Eyes - 2002 Remastered Version,Peter Gabriel,0.638,0.643
1IwNCQBChMOyuOQfhVQYvd,pop-film,Stayin' Alive,Various Artists,0.917,0.452
74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,0.664,0.754
3Oa8vnNXStoOHLbJwwMEDP,pop-film,Lips Like Sugar,Echo & the Bunnymen,0.863,0.934
7egQFB1zrDcvy3kdTaKbpc,pop-film,Lust For Life,Iggy Pop,0.778,0.943
2u5woInaGB7YASEd1CwGBJ,pop-film,Canned Heat,Jamiroquai,0.773,0.861
6wRJogzb7OFOyCu9me7Ie8,pop-film,Back In Baby's Arms,Various Artists,0.703,0.441
76U5Ivrp3qBPknIOx7kOOm,pop-film,Goin' Out West,Tom Waits,0.586,0.54
1b6AW6uDrtrUN0Y6GJR45j,pop-film,(I Can't Get No) Satisfaction - (Original Single Mono Version),The Rolling Stones,0.935,0.881
3zECldeBYO8lj8QZlUB2Be,pop-film,Born To Be Wild - Single Version,Steppenwolf,0.562,0.827
1WMOyQPL40zYt6fe7KdyFM,pop-film,I'm Kissing You,Des'ree,0.0799,0.315
4Y5yjzs9FFw5qIgfZBd43I,pop-film,"Living in America - From ""Rocky IV"" Soundtrack",Various Artists,0.761,0.854
2aY10ROND1LRntjQwEEAdF,pop-film,Sweet Jane,Cowboy Junkies,0.765,0.262
0BuhyFIoYROQCptB6bXsYR,pop-film,The Power Of Love - 2006 Remastered Version,Various Artists,0.949,0.821
6LoSKNsYkRQbyuiReooMjG,pop-film,Sister Christian,Various Artists,0.21,0.575
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.548,0.599
1lr7QGyV5RohlODzAqnuZA,pop-film,Back In Time,Huey Lewis & The News,0.836,0.835
6TOWLFJgAdn57nqJg4YiS5,pop-film,Damn It Feels Good To Be A Gangsta,Geto Boys,0.655,0.793
6416GUjzvIrUAkgwTxkOPY,pop-film,Total Eclipse of the Heart (Re-Recorded) [Remastered],Various Artists,0.3,0.597
7kn5XuD2nKL1KuuAiN6Yqq,pop-film,Where Do I Begin,Various Artists,0.614,0.637
7npa4tbCnEb6KNj44rOl8M,pop-film,Johnny B. Goode - Single Version,Chuck Berry,0.934,0.922
2qy6RvXurpXtXlPE7cBc2p,pop-film,Son Of A Preacher Man,Various Artists,0.825,0.45
3Y9wdXMh6sNt9fUwUqTqb7,pop-film,Twisted Nerve,Various Artists,0.224,0.166
5jTGFXKYYwiDqFUY3vtx1f,pop-film,Disco Inferno (Re-Recorded) - Single,The Trammps,0.962,0.829
3CJ60azPXtva8OdBsxSA7a,pop-film,Mrs. Robinson - Single Mix,Simon & Garfunkel,0.787,0.456
6HA97v4wEGQ5TUClRM0XLc,pop-film,99 Luftballons,Nena,0.587,0.438
3U9wumbYf4WZ0KyAhr0SHd,pop-film,Bullwinkle - Pt. II,Various Artists,0.346,0.537
6S9lcjREUTU4Yv5y7oMcv2,pop-film,Woo Hoo,Various Artists,0.961,0.811
3hMHG6lx9QHVcfYSUr5PoM,pop-film,"Danger Zone - From ""Top Gun"" Original Soundtrack",Various Artists,0.737,0.871
7abZZqdxmt369pf6VSHiy7,pop-film,Jessie's Girl,Various Artists,0.826,0.848
78JAqmzSWW9SKUM6MchOrs,pop-film,Best Of My Love,Various Artists,0.967,0.715
2mtVxf50BYsKNtQoz8sfzm,pop-film,Iris,Various Artists,0.497,0.715
6tMjtHEBwMkxslhOe9SHE8,pop-film,I Got You Babe,Sonny & Cher,0.6,0.795
6dHAJi8G7DSlNTdWZdwugw,pop-film,I Would Die 4 U,Prince,0.639,0.75
4zXa17K83Pp6N2yXdVc2sv,pop-film,You're The Best,Various Artists,0.782,0.863
7fAJNJb19DY5u93wcbLPmY,pop-film,Sweetness Follows,Various Artists,0.114,0.287
5VAKsbOWGdBbg1VFlu9W8o,pop-film,You Should Be Dancing - 2009 Remastered Version,Bee Gees,0.958,0.857
2julHzta3pq6E1ugxyvsbj,pop-film,It Must Have Been Love,Roxette,0.682,0.7
4hu9DoW0AuA2lHJB3qgrpS,pop-film,You Belong To Me,Various Artists,0.351,0.264
6GkTKjv1XbFVdI2D8vvDPu,pop-film,Lose Yourself,Various Artists,0.06,0.735
1HOMkjp0nHMaTnfAkslCQj,pop-film,My Sharona,The Knack,0.897,0.7
4zitGsN8QeDslYT61lUB3D,pop-film,Build Me up Buttercup (Re-Recorded),Various Artists,0.715,0.648
4vS047dAeYGbZzqvqLyBDX,pop-film,Hip To Be Square,Huey Lewis & The News,0.95,0.918
6sy41dTeKnoTwuhxIOrz7F,pop-film,Talk Show Host,Radiohead,0.504,0.479
1b7LMtXCXGc2EwOIplI35z,pop-film,Stuck In The Middle With You,Various Artists,0.961,0.564
3mfljrL9UL5XcKKBPeV7Jb,pop-film,Whatcha Gonna Do About It,The Litter,0.734,0.807
0LqPISSDS7hrN1RIdHw6xi,pop-film,Rumble,Various Artists,0.621,0.517
2hHS6EOix0FLXjHng8xTTn,pop-film,From Rusholme With Love,Mint Royale,0.628,0.868
20yaQDVW6gefTsdoa9Out7,pop-film,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.767,0.758
5dFqowVxvN2l3IgxVnJf3C,pop-film,Bustin' Surfboards - Single Version,Various Artists,0.69,0.868
50uGbeaQIxKiSc7jvRTjWx,pop-film,(Sittin' On) the Dock of the Bay,Various Artists,0.598,0.312
5nAXp1Vypbcsk9RLJCJLvO,pop-film,Ring of Fire,Johnny Cash,0.76,0.519
0uMMLry3hzWGn3q3loqMkm,pop-film,La Bamba,Los Lobos,0.868,0.764
3Wq1XLo82SODnXJpYHvnyD,pop-film,Walkin' On Sunshine (Re-Recorded Version),Katrina,0.962,0.928
2xw9KNGbpg1vMeHQql7eRO,pop-film,Coconut,Various Artists,0.869,0.532
2GAIycsMaDVtMtdvxzR2xI,pop-film,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
3iJWxZYv5FNcfGcOdgbq2P,pop-film,Peggy Sue - Single Version,Buddy Holly,0.602,0.515
0Dl7VP3EoEi5oTS8XBXCoh,pop-film,Mr Sandman,The Four Aces,0.826,0.132
6nXK0xyyMyJGL3siQ6M9U3,pop-film,"Drums A Go-Go - From ""Natural Born Killers"" Soundtrack",Various Artists,0.395,0.996
2tAYoHaFbx6e7QOkOkAhrX,pop-film,Spill The Wine,Various Artists,0.896,0.528
4tIhDBT9YgxR38EJ7kXN2F,pop-film,Solsbury Hill,Various Artists,0.471,0.622
7Mz9qPB9hp1rXBgXvrVAST,pop-film,We Don't Need Another Hero (Thunderdome),Tina Turner,0.713,0.674
1HRJZBTXS3VZr59Py8oIcz,pop-film,"Girl, You'll Be A Woman Soon",Various Artists,0.607,0.572
0OzwLNVnzfG43IyQB2RMPH,pop-film,Don't You (Forget About Me),Simple Minds,0.696,0.697
22W8VZFcnj4BCIaixnpW0L,pop-film,Tiny Dancer,Elton John,0.261,0.352
1YFuzRhg3OtJiNFFHvdTgV,pop-film,I'll Tumble 4 Ya,Boy George,0.747,0.801
1hIQPCM3oWXrpnXmgTDaKG,pop-film,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,0.714,0.757
424ckJPITi5eofdNKjtvqI,power-pop,Baby Blue,Various Artists,0.545,0.493
0BMPuAzFPLmWzQnV8Ks3eR,power-pop,You're the Gold,Ken Stringfellow,0.467,0.78
3gI33x5yfCTzFiyW8Fnz7a,power-pop,"You (You, You)",The Bigger Lovers,0.501,0.945
24aF6SLfjy4f9DjxIbM5Fv,power-pop,Sensitive Man,Nick Lowe,0.67,0.553
12NX8kYj0qlSXxHQusDaxq,power-pop,If Memory Serves,Chris Stamey,0.5,0.458
2zJOObrK2qGh8chI8Wi0lU,power-pop,Marathon Man,Cotton Mather,0.212,0.85
2LGAbm0xHNu7scBDVCkFwN,power-pop,Hey Julie,Fountains Of Wayne,0.978,0.554
1ItfSrdZO3z7NKQxl8sYj1,power-pop,Someone,The Rembrandts,0.532,0.53
0vGTCieaKwhonFTkINSSOF,power-pop,Horizon,Let's Active,0.121,0.493
087OBLtoeS3Q6j0k6tMNAI,power-pop,Closing Time,Semisonic,0.281,0.867
2lHmJewRJLHz9ST1J5Lzcj,power-pop,Stay in Time - LP & Single Version,Off Broadway,0.871,0.513
7qhWpxXzjPoSUYPClYxQ0E,power-pop,Places That Are Gone,Tommy Keene,0.545,0.927
6QtvUtryFa4iM0uUL52pAi,power-pop,Ma Wa'l Hob,Various Artists,0.146,0.688
3Wx2PmihPLEeG9Fwk5Klf8,power-pop,Unsound Killer,Motors,0.664,0.919
2stMeBjGb8G3JQefHN7S1F,power-pop,Jet Fighter,The Three O'Clock,0.928,0.897
6vuWjtQXIvbLMRVhEvSQZ2,power-pop,Traces Of Our Tears,The Rentals,0.29,0.93
2nJ4BlDjrElxxwcOX0yGJ0,power-pop,Lovely New York,Evan Dando,0.736,0.554
4Vb8fzZfCOI351qz1g0ExT,power-pop,Teacher Teacher,Rockpile,0.92,0.777
